provider,team_id_source,team_id_master,team,club,opponent,opponent_id_master,age_group,gender,state,date,home_away,gf,ga,result,competition,venue,city,source_url,scraped_at
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,2016 PFCU Racing,431236,U10,F,IL,2025-09-06,A,1.0,2.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493204
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,GSC 2016 Girls,468555,U10,F,IL,2025-09-06,H,5.0,1.0,W,Annual Muscatine Fall Classic,Muscatine Soccer Complex-MSCFC,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966342
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SASA Spirits 2016G West,259319,U10,F,IL,2025-09-05,A,3.0,1.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.075916
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,SASA Spirits 2016G East,329735,U10,F,IL,2025-09-05,H,1.0,3.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493230
gotsport,554271.0,e13fade9a92b,RAPTORS CLUB,,Wheaton United 2016G Academy,401904,U10,F,IL,2025-09-01,H,4.0,0.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/554271.0/game-history,2025-10-16T17:30:15.344507
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,CCSC - Blue Ocean FC 2016G,454325,U10,F,IL,2025-09-01,A,1.0,2.0,L,Gallagher Friendlies,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987643
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,IP-NUFC 2016 Girls Black,534377,U10,F,IL,2025-09-01,A,8.0,1.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.320687
gotsport,534377.0,823e455032a8,IP-NUFC 2016 Girls Black,Northern United FC,LASC 2016/17 Girls Select,541000,U10,F,IL,2025-09-01,H,1.0,8.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/534377.0/game-history,2025-10-16T17:29:46.991125
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,RAPTORS CLUB,554271,U10,F,IL,2025-09-01,A,0.0,4.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.847758
gotsport,485877.0,128ba990350e,Chicago Edge G2016 Premier,Chicago Edge SC,Libertyville FC 1974 Black-16 Girls 1,528262,U10,F,IL,2025-09-01,H,2.0,0.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/485877.0/game-history,2025-10-16T17:29:13.197070
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,Chicago Edge G2015 Premier,538456,U10,F,IL,2025-09-01,H,4.0,1.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733115
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,Eclipse 2017 Solar Naperville Girls,540551,U10,F,IL,2025-09-01,H,11.0,2.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971732
gotsport,661925.0,0fac706049c0,2016 Solar Naperville Girls II,Eclipse Select Soccer Club,CHICAGO INFERNO 2015 GIRLS PREMIER,662337,U10,F,IL,2025-09-01,H,8.0,0.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/661925.0/game-history,2025-10-16T17:31:14.655213
gotsport,485877.0,128ba990350e,Chicago Edge G2016 Premier,Chicago Edge SC,Libertyville FC 1974 Black-16 Girls 1,528262,U10,F,IL,2025-08-31,H,7.0,2.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/485877.0/game-history,2025-10-16T17:29:13.197099
gotsport,431413.0,ba61df6e7d12,2016 Chicago Rush South Girls Premier,Chicago Rush Soccer Club,Wheaton United 2016G Academy,401904,U10,F,IL,2025-08-31,H,2.0,11.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/431413.0/game-history,2025-10-16T17:28:53.366306
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,Libertyville FC 1974 Black-16 Girls 1,528262,U10,F,IL,2025-08-31,A,1.0,8.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.667969
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,HOTC Elite 2017-16G,549663,U10,F,IL,2025-08-31,H,14.0,3.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.667979
gotsport,429048.0,79b0f70d182e,quad city rush 2016,,Carol Stream Panthers 2016 Girls Pre-Academy 1,541197,U10,F,IL,2025-08-31,H,2.0,4.0,L,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/429048.0/game-history,2025-10-16T17:28:39.788003
gotsport,485877.0,128ba990350e,Chicago Edge G2016 Premier,Chicago Edge SC,HOTC Elite 2017-16G,549663,U10,F,IL,2025-08-31,A,9.0,0.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/485877.0/game-history,2025-10-16T17:29:13.197120
gotsport,633427.0,647afc8bb48a,FCB 2016 GB,FC Barrington,Libertyville FC 1974 Orange-16 Girls,404346,U10,F,IL,2025-08-31,A,1.0,4.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/633427.0/game-history,2025-10-16T17:30:58.712910
gotsport,625167.0,52c04d5219a9,Mayas Gold,FC Mayas,Eclipse 2017 Solar Naperville Girls,540551,U10,F,IL,2025-08-31,H,2.0,3.0,L,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/625167.0/game-history,2025-10-16T17:30:52.806111
gotsport,633427.0,647afc8bb48a,FCB 2016 GB,FC Barrington,2016 Chicago Rush South Girls Premier,431413,U10,F,IL,2025-08-31,H,4.0,3.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/633427.0/game-history,2025-10-16T17:30:58.712870
gotsport,412232.0,f2c60aadfc81,Palatine Celtic 2016G Black,Palatine Celtic SC,Wheaton United 2016G Academy,401904,U10,F,IL,2025-08-31,H,2.0,5.0,L,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/412232.0/game-history,2025-10-16T17:28:29.837069
gotsport,412232.0,f2c60aadfc81,Palatine Celtic 2016G Black,Palatine Celtic SC,RAPTORS CLUB,554271,U10,F,IL,2025-08-31,A,0.0,14.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/412232.0/game-history,2025-10-16T17:28:29.837098
gotsport,431413.0,ba61df6e7d12,2016 Chicago Rush South Girls Premier,Chicago Rush Soccer Club,FCB 2016 GB,633427,U10,F,IL,2025-08-31,A,3.0,4.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/431413.0/game-history,2025-10-16T17:28:53.366349
gotsport,625167.0,52c04d5219a9,Mayas Gold,FC Mayas,Eclipse 2016 Solar Naperville Girls,560557,U10,F,IL,2025-08-31,A,1.0,6.0,L,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/625167.0/game-history,2025-10-16T17:30:52.806151
gotsport,656300.0,00fc6c2df0b9,Libertyville FC 1974 Black-16 Girls 2,Greater Libertyville Soccer Association,Palatine Celtic 2016G Green,542890,U10,F,IL,2025-08-31,A,0.0,9.0,L,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/656300.0/game-history,2025-10-16T17:31:12.341069
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,Pegasus FC/1974 Girls 2016 Black,434834,U10,F,IL,2025-08-31,A,3.0,14.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294536
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,Mayas Gold,625167,U10,F,IL,2025-08-31,H,6.0,1.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971781
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,Bloomingdale Lightning Blue 16G,663023,U10,F,IL,2025-08-31,H,10.0,0.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971757
gotsport,534377.0,823e455032a8,IP-NUFC 2016 Girls Black,Northern United FC,LASC 2016/17 Girls Select,541000,U10,F,IL,2025-08-31,H,4.0,4.0,D,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/534377.0/game-history,2025-10-16T17:29:46.991163
gotsport,661925.0,0fac706049c0,2016 Solar Naperville Girls II,Eclipse Select Soccer Club,Mayas 2015 Gold,663575,U10,F,IL,2025-08-31,A,7.0,0.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/661925.0/game-history,2025-10-16T17:31:14.655252
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,IP-NUFC 2016 Girls Black,534377,U10,F,IL,2025-08-31,A,4.0,4.0,D,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.320735
gotsport,404346.0,fb94d4a6e71d,Libertyville FC 1974 Orange-16 Girls,Greater Libertyville Soccer Association,RAPTORS CLUB,554271,U10,F,IL,2025-08-31,H,2.0,10.0,L,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/404346.0/game-history,2025-10-16T17:28:11.333098
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,2016 Chicago Rush South Girls Premier,431413,U10,F,IL,2025-08-31,A,11.0,2.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.847835
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,Palatine Celtic 2016G Black,412232,U10,F,IL,2025-08-31,A,5.0,2.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.847794
gotsport,663023.0,c98de4af86c2,Bloomingdale Lightning Blue 16G,BLFC,Eclipse 2017 Solar Naperville Girls,540551,U10,F,IL,2025-08-31,A,1.0,10.0,L,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/663023.0/game-history,2025-10-16T17:31:17.274778
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Fulham,380490,U10,F,IL,2025-08-31,A,1.0,4.0,L,Gallagher Friendlies,Creve Coeur Park Soccer Complex,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987669
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,LFA Blue Star 2016G,326891,U10,F,IL,2025-08-31,A,1.0,13.0,L,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995182
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,Ajax FC Naperville 2015 Girls White,646677,U10,F,IL,2025-08-31,H,6.0,4.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733136
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,Chicago Edge G2016 Premier,485877,U10,F,IL,2025-08-31,H,0.0,9.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294561
gotsport,554271.0,e13fade9a92b,RAPTORS CLUB,,Libertyville FC 1974 Orange-16 Girls,404346,U10,F,IL,2025-08-31,A,10.0,2.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/554271.0/game-history,2025-10-16T17:30:15.344533
gotsport,554271.0,e13fade9a92b,RAPTORS CLUB,,Palatine Celtic 2016G Black,412232,U10,F,IL,2025-08-31,H,14.0,0.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/554271.0/game-history,2025-10-16T17:30:15.344556
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,LFA Blue Star Major 2017G,494298,U10,F,IL,2025-08-31,H,4.0,1.0,W,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359535
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,FK enVISION - U10 Girls(Gold),580569,U10,F,IL,2025-08-31,H,6.0,0.0,W,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995205
gotsport,404346.0,fb94d4a6e71d,Libertyville FC 1974 Orange-16 Girls,Greater Libertyville Soccer Association,FCB 2016 GB,633427,U10,F,IL,2025-08-31,H,4.0,1.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/404346.0/game-history,2025-10-16T17:28:11.333089
gotsport,663023.0,c98de4af86c2,Bloomingdale Lightning Blue 16G,BLFC,Eclipse 2016 Solar Naperville Girls,560557,U10,F,IL,2025-08-31,A,0.0,10.0,L,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/663023.0/game-history,2025-10-16T17:31:17.274754
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,LFA Blue Star 2016G,326891,U10,F,IL,2025-08-30,A,0.0,5.0,L,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995252
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,TCSA 2015 Valkyries,634506,U10,F,IL,2025-08-30,A,11.0,1.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733158
gotsport,661925.0,0fac706049c0,2016 Solar Naperville Girls II,Eclipse Select Soccer Club,CHICAGO INFERNO 2015 GIRLS PREMIER,662337,U10,F,IL,2025-08-30,A,8.0,0.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/661925.0/game-history,2025-10-16T17:31:14.655309
gotsport,431413.0,ba61df6e7d12,2016 Chicago Rush South Girls Premier,Chicago Rush Soccer Club,RAPTORS CLUB,554271,U10,F,IL,2025-08-30,A,1.0,12.0,L,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/431413.0/game-history,2025-10-16T17:28:53.366380
gotsport,534377.0,823e455032a8,IP-NUFC 2016 Girls Black,Northern United FC,Palatine Celtic 2016G Green,542890,U10,F,IL,2025-08-30,A,5.0,2.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/534377.0/game-history,2025-10-16T17:29:46.991217
gotsport,663023.0,c98de4af86c2,Bloomingdale Lightning Blue 16G,BLFC,Mayas Gold,625167,U10,F,IL,2025-08-30,H,1.0,6.0,L,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/663023.0/game-history,2025-10-16T17:31:17.274805
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,Eclipse 2017 Solar Naperville Girls,540551,U10,F,IL,2025-08-30,A,3.0,2.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971805
gotsport,534377.0,823e455032a8,IP-NUFC 2016 Girls Black,Northern United FC,Libertyville FC 1974 Black-16 Girls 2,656300,U10,F,IL,2025-08-30,A,8.0,0.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/534377.0/game-history,2025-10-16T17:29:46.991192
gotsport,412232.0,f2c60aadfc81,Palatine Celtic 2016G Black,Palatine Celtic SC,Libertyville FC 1974 Orange-16 Girls,404346,U10,F,IL,2025-08-30,H,1.0,7.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/412232.0/game-history,2025-10-16T17:28:29.837127
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,Palatine Celtic 2016G Green,542890,U10,F,IL,2025-08-30,H,5.0,2.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.320764
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,Libertyville FC 1974 Black-16 Girls 2,656300,U10,F,IL,2025-08-30,H,6.0,2.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.320789
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,EAD FC 16G Elite,454896,U10,F,IL,2025-08-30,A,0.0,13.0,L,Gallagher Friendlies,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987720
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,Legends MoKan 2016,643401,U10,F,IL,2025-08-30,H,1.0,6.0,L,Gallagher Friendlies,Creve Coeur Park Soccer Complex,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987694
gotsport,633427.0,647afc8bb48a,FCB 2016 GB,FC Barrington,Wheaton United 2016G Academy,401904,U10,F,IL,2025-08-30,A,3.0,6.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/633427.0/game-history,2025-10-16T17:30:58.712940
gotsport,429048.0,79b0f70d182e,quad city rush 2016,,Sangamo United FC 2016G Queen Bees,510291,U10,F,IL,2025-08-30,A,3.0,2.0,W,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/429048.0/game-history,2025-10-16T17:28:39.788025
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,Libertyville FC 1974 Black-16 Girls 1,528262,U10,F,IL,2025-08-30,A,0.0,12.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294575
gotsport,554271.0,e13fade9a92b,RAPTORS CLUB,,2016 Chicago Rush South Girls Premier,431413,U10,F,IL,2025-08-30,H,12.0,1.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/554271.0/game-history,2025-10-16T17:30:15.344594
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,Palatine Celtic 2015G Green,412231,U10,F,IL,2025-08-30,H,5.0,0.0,W,Palatine Celtic Cup 2025,Hamilton,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733178
gotsport,404346.0,fb94d4a6e71d,Libertyville FC 1974 Orange-16 Girls,Greater Libertyville Soccer Association,Palatine Celtic 2016G Black,412232,U10,F,IL,2025-08-30,A,7.0,1.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/404346.0/game-history,2025-10-16T17:28:11.333108
gotsport,656300.0,00fc6c2df0b9,Libertyville FC 1974 Black-16 Girls 2,Greater Libertyville Soccer Association,LASC 2016/17 Girls Select,541000,U10,F,IL,2025-08-30,A,2.0,6.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/656300.0/game-history,2025-10-16T17:31:12.341116
gotsport,625167.0,52c04d5219a9,Mayas Gold,FC Mayas,Bloomingdale Lightning Blue 16G,663023,U10,F,IL,2025-08-30,A,6.0,1.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/625167.0/game-history,2025-10-16T17:30:52.806180
gotsport,656300.0,00fc6c2df0b9,Libertyville FC 1974 Black-16 Girls 2,Greater Libertyville Soccer Association,IP-NUFC 2016 Girls Black,534377,U10,F,IL,2025-08-30,H,0.0,8.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/656300.0/game-history,2025-10-16T17:31:12.341093
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Carol Stream Panthers 2016 Girls Pre-Academy 1,541197,U10,F,IL,2025-08-30,A,2.0,3.0,L,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359545
gotsport,485877.0,128ba990350e,Chicago Edge G2016 Premier,Chicago Edge SC,Pegasus FC/1974 Girls 2016 Black,434834,U10,F,IL,2025-08-30,A,5.0,2.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/485877.0/game-history,2025-10-16T17:29:13.197139
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,quad city rush 2016,429048,U10,F,IL,2025-08-30,H,2.0,3.0,L,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359556
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Fuerza Raptors 15/16,639433,U10,F,IL,2025-08-30,A,4.0,1.0,W,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995228
gotsport,661925.0,0fac706049c0,2016 Solar Naperville Girls II,Eclipse Select Soccer Club,FORCE 2015G Elite,644398,U10,F,IL,2025-08-30,H,13.0,0.0,W,Chicago Labor Day Tournament ,Olympic Park (BL),,https://rankings.gotsport.com/teams/661925.0/game-history,2025-10-16T17:31:14.655283
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,Chicago Edge G2016 Premier,485877,U10,F,IL,2025-08-30,H,2.0,5.0,L,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.667989
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,FCB 2016 GB,633427,U10,F,IL,2025-08-30,H,6.0,3.0,W,Palatine Celtic Cup 2025,Celtic Park,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.847860
gotsport,429048.0,79b0f70d182e,quad city rush 2016,,BSA 2017 Girls white,527643,U10,F,IL,2025-08-29,H,5.0,0.0,W,Midwest Labor Day Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/429048.0/game-history,2025-10-16T17:28:39.788046
gotsport,467266.0,c7b89ca30b06,Plainfield United SC 2016G Premier,United Elite,Carmel FC 2016G Academy 1,382397,U10,F,IL,2025-08-24,H,1.0,2.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/467266.0/game-history,2025-10-16T17:29:07.167249
